wall_time,step,value
1695480416.7432437,7,0.2778191566467285
1695480417.2321298,15,0.12026143819093704
1695480417.7107322,23,0.12026143819093704
1695480418.1916208,31,0.12026143819093704
1695480418.6474977,39,0.12026143819093704
1695480419.1206725,47,0.12026143819093704
1695480419.5987964,55,0.12026143819093704
1695480420.0859988,63,0.12026143819093704
1695480420.5323246,71,0.12026143819093704
1695480420.988272,79,0.12026143819093704
1695480421.4481556,87,0.12026143819093704
1695480421.9315078,95,0.12026143819093704
1695480422.3822393,103,0.12026143819093704
1695480422.8455591,111,0.12026143819093704
1695480423.3202374,119,0.12026143819093704
1695480423.7912273,127,0.12026143819093704
1695480424.296219,135,0.12026143819093704
1695480424.763279,143,0.12026143819093704
1695480425.2553804,151,0.12026143819093704
1695480425.7243438,159,0.12026143819093704
1695480426.1878054,167,0.12026143819093704
1695480426.6833816,175,0.12026143819093704
1695480427.1567616,183,0.12026143819093704
1695480427.6350005,191,0.12026143819093704
1695480428.111197,199,0.12026143819093704
1695480428.577091,207,0.12026143819093704
1695480429.0718048,215,0.12026143819093704
1695480429.5912158,223,0.12026143819093704
1695480430.080682,231,0.12026143819093704
1695480430.5893216,239,0.12026143819093704
1695480431.1065862,247,0.12026143819093704
1695480431.655207,255,0.12026143819093704
1695480432.116886,263,0.12026143819093704
1695480432.6364942,271,0.12026143819093704
1695480433.100047,279,0.12026143819093704
1695480433.6412585,287,0.12026143819093704
1695480434.1355867,295,0.12026143819093704
1695480434.6493018,303,0.12026143819093704
1695480435.1126466,311,0.12026143819093704
1695480435.580135,319,0.12026143819093704
1695480436.060448,327,0.12026143819093704
1695480436.5656972,335,0.12026143819093704
1695480437.047647,343,0.12026143819093704
1695480437.5192647,351,0.12026143819093704
1695480438.018807,359,0.12026143819093704
1695480438.4893045,367,0.12026143819093704
1695480438.9644628,375,0.12026143819093704
1695480439.4498737,383,0.12026143819093704
1695480439.9290526,391,0.12026143819093704
1695480440.397258,399,0.12026143819093704
1695480440.9463143,407,0.12026143819093704
