wall_time,step,value
1695485878.6272857,7,0.32597124576568604
1695485879.266591,15,0.20608559250831604
1695485879.9057136,23,0.24542725086212158
1695485880.5564046,31,0.2561728358268738
1695485881.2096736,39,0.5938610434532166
1695485881.8602138,47,0.6201488375663757
1695485882.4936316,55,0.6237761974334717
1695485883.1454625,63,0.6593406796455383
1695485883.7858734,71,0.6205228567123413
1695485884.4155247,79,0.44614511728286743
1695485885.0681052,87,0.5701175332069397
1695485885.7338753,95,0.5414312481880188
1695485886.3857381,103,0.6671923995018005
1695485887.03263,111,0.5519999861717224
1695485887.9618816,119,0.5767195820808411
1695485888.6117632,127,0.5211466550827026
1695485889.2677388,135,0.5505285263061523
1695485889.9220889,143,0.6078431606292725
1695485890.5640833,151,0.7200563549995422
1695485891.2204664,159,0.6961427330970764
1695485891.8977575,167,0.6322222352027893
1695485892.5423026,175,0.5833628177642822
1695485893.2037485,183,0.5164441466331482
1695485893.8499963,191,0.675213634967804
1695485894.5209498,199,0.5911444425582886
1695485895.1741388,207,0.5989025831222534
1695485895.8132415,215,0.5995105504989624
1695485896.4880364,223,0.6131387948989868
1695485897.1468606,231,0.6989713311195374
1695485897.7892957,239,0.6464947462081909
1695485898.4428182,247,0.6040403842926025
1695485899.0958848,255,0.6023938655853271
1695485899.7437081,263,0.6419134736061096
1695485900.390563,271,0.5838325619697571
1695485901.0376227,279,0.5867871046066284
1695485901.698016,287,0.6328725814819336
1695485902.3392231,295,0.6106027960777283
1695485902.9836724,303,0.6142523884773254
1695485903.6268525,311,0.619357705116272
1695485904.2841246,319,0.5835397839546204
1695485904.9238567,327,0.5839985609054565
1695485905.5786278,335,0.5963544845581055
1695485906.2508104,343,0.6186826229095459
1695485906.9128559,351,0.6134912967681885
1695485907.551279,359,0.6362746953964233
1695485908.1927054,367,0.5782482028007507
1695485908.8418188,375,0.6269407272338867
1695485909.4892347,383,0.5817487835884094
1695485910.1483257,391,0.5924744606018066
1695485910.7957418,399,0.6183714866638184
1695485911.437395,407,0.6420894861221313
1695485912.0669837,415,0.6057692170143127
1695485912.686592,423,0.5925864577293396
1695485913.3713326,431,0.5989876389503479
1695485914.0113602,439,0.5957112312316895
1695485914.6671956,447,0.6470329761505127
1695485915.3133323,455,0.6014922261238098
1695485915.948761,463,0.6064954996109009
1695485916.5815744,471,0.597475528717041
1695485917.2124968,479,0.6354219913482666
1695485918.1590598,487,0.6177544593811035
1695485918.835696,495,0.6500036120414734
1695485919.4989371,503,0.5683301687240601
1695485920.1501164,511,0.6498990058898926
1695485920.830377,519,0.6398085355758667
1695485921.474407,527,0.6156823635101318
1695485922.141556,535,0.6286023855209351
1695485922.7888525,543,0.6263253688812256
1695485923.4565237,551,0.6303852796554565
1695485924.132487,559,0.6707515120506287
1695485924.7898269,567,0.6409462094306946
1695485925.4529653,575,0.6096954345703125
1695485926.1011958,583,0.6388384699821472
1695485926.736376,591,0.623591959476471
1695485927.40525,599,0.6516594290733337
1695485928.0630214,607,0.6201899647712708
