wall_time,step,value
1695486166.9562128,49,1.2372381687164307
1695486171.2995918,99,1.2789359092712402
1695486175.643866,149,1.209636926651001
1695486179.9786747,199,1.093274712562561
1695486184.8499837,249,1.2464983463287354
1695486189.3452694,299,1.1247646808624268
1695486194.133019,349,1.1005010604858398
1695486198.5954857,399,1.17855703830719
1695486203.709996,449,1.1401251554489136
1695486208.2235832,499,1.0465288162231445
1695486212.6713457,549,1.1138709783554077
1695486217.1634583,599,0.9498812556266785
1695486222.2439773,649,0.9859654903411865
1695486227.111377,699,0.9754550457000732
1695486231.5948727,749,0.9862767457962036
1695486236.0500376,799,0.8694252371788025
1695486241.1070242,849,0.9460659623146057
1695486245.5854948,899,0.9383339285850525
1695486250.0496027,949,0.9366782903671265
1695486254.50081,999,1.0082757472991943
