wall_time,step,value
1694790286.2339392,21,0.3189033269882202
1694790287.1897953,43,0.34487733244895935
1694790288.1039076,65,0.44877344369888306
1694790289.0745554,87,0.4992784857749939
1694790289.984736,109,0.5064935088157654
1694790290.905481,131,0.5079365372657776
1694790291.8451214,153,0.5137085318565369
1694790292.7753477,175,0.5122655034065247
1694790293.7236128,197,0.523809552192688
1694790294.6540418,219,0.5151515007019043
1694790295.6104445,241,0.5252525210380554
1694790296.5749142,263,0.5266955494880676
1694790297.5393388,285,0.5281385183334351
1694790298.469737,307,0.5310245156288147
1694790299.3859594,329,0.5151515007019043
1694790300.315635,351,0.5382395386695862
1694790301.2723675,373,0.5266955494880676
1694790302.2003272,395,0.542568564414978
1694790303.1342201,417,0.5266955494880676
1694790304.0807102,439,0.5396825671195984
1694790305.026157,461,0.5440115332603455
1694790305.9633517,483,0.5411255359649658
1694790306.9170566,505,0.5295815467834473
1694790307.8469176,527,0.5353535413742065
1694790308.793303,549,0.5468975305557251
1694790309.6823342,571,0.5411255359649658
1694790310.583365,593,0.542568564414978
1694790311.4843066,615,0.542568564414978
1694790312.3799343,637,0.5310245156288147
1694790313.2812915,659,0.5454545617103577
1694790314.2028294,681,0.542568564414978
1694790315.1262093,703,0.5497835278511047
1694790316.0341334,725,0.5411255359649658
1694790316.9499846,747,0.5512265563011169
1694790317.8675005,769,0.5468975305557251
1694790318.79817,791,0.5541125535964966
1694790319.695735,813,0.5396825671195984
1694790320.597344,835,0.5526695251464844
1694790321.4956899,857,0.5569985508918762
1694790322.4620736,879,0.5526695251464844
1694790323.3755655,901,0.5353535413742065
1694790324.2936292,923,0.5642135739326477
1694790325.1982238,945,0.5512265563011169
1694790326.1051831,967,0.5555555820465088
1694790327.0136201,989,0.5656565427780151
1694790327.94981,1011,0.5613275766372681
1694790328.8588555,1033,0.5613275766372681
1694790329.8123517,1055,0.5670995712280273
1694790330.7401648,1077,0.5468975305557251
1694790331.6808174,1099,0.5613275766372681
1694790332.6046424,1121,0.5613275766372681
1694790333.5629363,1143,0.5656565427780151
1694790334.524378,1165,0.5555555820465088
1694790335.453554,1187,0.5714285969734192
1694790336.3986647,1209,0.5685425400733948
1694790337.3296494,1231,0.5598845481872559
1694790338.2790177,1253,0.5685425400733948
1694790339.2053826,1275,0.5772005915641785
1694790340.2003384,1297,0.5670995712280273
1694790341.1640468,1319,0.5757575631141663
1694790342.111126,1341,0.5757575631141663
1694790343.0613382,1363,0.5757575631141663
1694790343.987424,1385,0.5685425400733948
1694790344.9381337,1407,0.5728715658187866
1694790345.8892403,1429,0.5772005915641785
1694790346.7920508,1451,0.5800865888595581
1694790347.7251363,1473,0.5714285969734192
1694790348.6616924,1495,0.5786435604095459
1694790349.6477404,1517,0.5772005915641785
1694790350.601031,1539,0.5670995712280273
1694790351.557538,1561,0.5685425400733948
1694790352.5192895,1583,0.5584415793418884
1694790353.4553792,1605,0.5728715658187866
1694790354.3928494,1627,0.5772005915641785
1694790355.2977145,1649,0.5772005915641785
1694790356.2103143,1671,0.5743145942687988
1694790357.136422,1693,0.5656565427780151
1694790358.0744615,1715,0.5858585834503174
1694790358.9901054,1737,0.569985568523407
1694790359.9433932,1759,0.5627705454826355
1694790360.8675182,1781,0.5728715658187866
1694790361.776546,1803,0.5815295577049255
1694790362.6849668,1825,0.5815295577049255
1694790363.5869553,1847,0.5757575631141663
1694790364.505472,1869,0.5786435604095459
1694790365.4408312,1891,0.5844155550003052
1694790366.3634481,1913,0.5670995712280273
1694790367.3231652,1935,0.5786435604095459
1694790368.2904332,1957,0.5858585834503174
1694790369.234497,1979,0.5873016119003296
1694790370.1589665,2001,0.5974025726318359
1694790371.1095753,2023,0.5844155550003052
1694790372.0323315,2045,0.5815295577049255
1694790372.9760163,2067,0.5829725861549377
1694790373.924539,2089,0.5844155550003052
1694790374.861476,2111,0.5930736064910889
1694790375.8111799,2133,0.5800865888595581
1694790376.741015,2155,0.5945165753364563
1694790377.648806,2177,0.5901876091957092
1694790378.6431863,2199,0.5901876091957092
1694790379.5499032,2221,0.5844155550003052
1694790380.5000043,2243,0.5916305780410767
1694790381.4487665,2265,0.5901876091957092
1694790382.3820753,2287,0.5829725861549377
1694790383.3157704,2309,0.5930736064910889
1694790384.2595577,2331,0.588744580745697
1694790385.1986876,2353,0.5858585834503174
1694790386.1294816,2375,0.5945165753364563
1694790387.0621045,2397,0.5858585834503174
1694790387.9864082,2419,0.5988456010818481
1694790388.9009857,2441,0.5974025726318359
1694790389.8489454,2463,0.5786435604095459
1694790390.7692072,2485,0.5901876091957092
1694790391.7028465,2507,0.5829725861549377
1694790392.6257105,2529,0.5786435604095459
1694790393.5931313,2551,0.6002886295318604
1694790394.541432,2573,0.5916305780410767
1694790395.4862494,2595,0.5945165753364563
1694790396.4626558,2617,0.6060606241226196
1694790397.4237297,2639,0.5858585834503174
1694790398.3768926,2661,0.588744580745697
1694790399.3168862,2683,0.6002886295318604
1694790400.259958,2705,0.6017315983772278
1694790401.2035437,2727,0.5901876091957092
1694790402.1370485,2749,0.60317462682724
1694790403.0604084,2771,0.5974025726318359
1694790403.9985075,2793,0.6103895902633667
1694790405.0017579,2815,0.6060606241226196
1694790405.9344215,2837,0.6002886295318604
1694790406.8832073,2859,0.5988456010818481
1694790407.8093112,2881,0.60317462682724
1694790408.6976051,2903,0.5974025726318359
1694790409.6131144,2925,0.6017315983772278
1694790410.549844,2947,0.5988456010818481
1694790411.4449282,2969,0.5988456010818481
