wall_time,step,value
1694792269.4172451,21,0.3443804085254669
1694792270.4252274,43,0.3443804085254669
1694792271.4010265,65,0.3443804085254669
1694792272.4091918,87,0.3443804085254669
1694792273.3881574,109,0.3443804085254669
1694792274.3942482,131,0.3443804085254669
1694792275.4065995,153,0.3443804085254669
1694792276.4034219,175,0.3443804085254669
1694792277.4335515,197,0.3443804085254669
1694792278.475788,219,0.3443804085254669
1694792279.7235007,241,0.3443804085254669
1694792280.7261312,263,0.3443804085254669
1694792281.7433975,285,0.34870317578315735
1694792282.7479737,307,0.31700289249420166
1694792283.7659984,329,0.3328530192375183
1694792284.7821941,351,0.34870317578315735
1694792285.7853818,373,0.41066282987594604
1694792286.787672,395,0.4337175786495209
1694792287.7871137,417,0.4567723274230957
1694792288.791948,439,0.46541786193847656
1694792289.790772,461,0.4337175786495209
1694792290.800095,483,0.44812679290771484
1694792291.8162775,505,0.47262248396873474
1694792292.872962,527,0.45821326971054077
1694792293.9205146,549,0.5115273594856262
1694792294.9233897,571,0.4870316982269287
1694792295.9695473,593,0.4711815416812897
1694792297.032449,615,0.4927953779697418
1694792298.0675397,637,0.5014409422874451
1694792299.08816,659,0.4942363202571869
1694792300.1169326,681,0.5144092440605164
1694792301.1740308,703,0.5043227672576904
1694792302.1739886,725,0.5
1694792303.1725066,747,0.5374639630317688
1694792304.151882,769,0.4985590875148773
1694792305.173153,791,0.49711814522743225
1694792306.1845756,813,0.4827089309692383
1694792307.1809804,835,0.5230547785758972
1694792308.2409992,857,0.5201728940010071
1694792309.2436187,879,0.5
1694792310.2777987,901,0.4755043089389801
1694792311.2947724,923,0.48991355299949646
1694792312.3082242,945,0.49711814522743225
1694792313.2967682,967,0.5172910690307617
1694792314.3101943,989,0.5057637095451355
1694792315.3088665,1011,0.5158501267433167
1694792316.3494854,1033,0.5158501267433167
1694792317.368632,1055,0.530259370803833
1694792318.3818457,1077,0.4870316982269287
1694792319.3714662,1099,0.5273775458335876
1694792320.444598,1121,0.5259366035461426
1694792321.4289718,1143,0.5489913821220398
1694792322.4592955,1165,0.49135446548461914
1694792323.4652376,1187,0.5187320113182068
1694792324.4809697,1209,0.5187320113182068
1694792325.4880888,1231,0.5504322648048401
1694792326.5144842,1253,0.5057637095451355
1694792327.4895253,1275,0.5518732070922852
1694792328.5039823,1297,0.5389049053192139
1694792329.5595765,1319,0.5504322648048401
1694792330.563689,1341,0.5317003130912781
1694792331.6031985,1363,0.5518732070922852
1694792332.6056094,1385,0.5446686148643494
1694792333.6271276,1407,0.5504322648048401
1694792334.6214614,1429,0.5461094975471497
1694792335.6045575,1451,0.5720461010932922
1694792336.6023204,1473,0.5662823915481567
1694792337.6128368,1495,0.5706051588058472
1694792338.6093307,1517,0.5576369166374207
1694792339.70791,1539,0.5446686148643494
1694792340.7295237,1561,0.5677233338356018
1694792341.7343063,1583,0.5634005665779114
1694792342.743683,1605,0.5461094975471497
1694792343.7644706,1627,0.5864553451538086
1694792344.7780583,1649,0.5720461010932922
1694792345.7975175,1671,0.5389049053192139
1694792346.7935774,1693,0.559077799320221
1694792347.8473184,1715,0.5619596838951111
1694792348.8408859,1737,0.5720461010932922
1694792349.871788,1759,0.5201728940010071
1694792350.8545752,1781,0.5489913821220398
1694792351.8340816,1803,0.5778098106384277
1694792352.879974,1825,0.5763688683509827
1694792353.8718238,1847,0.5951008796691895
1694792354.8537242,1869,0.5763688683509827
1694792355.8665524,1891,0.5749279260635376
1694792356.872772,1913,0.6051872968673706
1694792357.8725822,1935,0.5951008796691895
1694792358.8891785,1957,0.5936599373817444
1694792359.8948073,1979,0.5850144028663635
1694792360.9152288,2001,0.5749279260635376
1694792361.925532,2023,0.5677233338356018
