wall_time,step,value
1694791375.2197027,21,1.222123146057129
1694791376.1080477,43,1.1877821683883667
1694791377.0024397,65,1.1411024332046509
1694791377.8809419,87,1.084032416343689
1694791378.7684278,109,1.0513697862625122
1694791379.6425595,131,1.0129117965698242
1694791380.5079305,153,1.001979112625122
1694791381.3838816,175,0.9763433337211609
1694791382.2727914,197,0.9636781811714172
1694791383.1643631,219,0.9453175067901611
1694791384.047081,241,0.9407631754875183
1694791384.9270558,263,0.8995511531829834
1694791385.8382158,285,0.8927152156829834
1694791386.7048652,307,0.8841322064399719
1694791387.5690787,329,0.8828427791595459
1694791388.4358642,351,0.8683199882507324
1694791389.3180413,373,0.8769745826721191
1694791390.1991394,395,0.84794682264328
1694791391.0832763,417,0.8609848022460938
1694791391.9583335,439,0.8222755789756775
1694791392.8503973,461,0.8104574084281921
1694791393.7293937,483,0.8186419606208801
1694791394.6067328,505,0.8155057430267334
1694791395.477467,527,0.8061422109603882
1694791396.350454,549,0.7958295941352844
1694791397.2573235,571,0.7919498682022095
1694791398.183471,593,0.7926841378211975
1694791399.0488005,615,0.7804926633834839
1694791399.9496548,637,0.7745754718780518
1694791400.8162513,659,0.7629222273826599
1694791401.6960166,681,0.7757092714309692
1694791402.5566416,703,0.7766201496124268
1694791403.4377222,725,0.7552425265312195
1694791404.3187692,747,0.7504719495773315
1694791405.2304676,769,0.7590557336807251
1694791406.103493,791,0.7517678141593933
1694791407.0037227,813,0.7395417094230652
1694791407.8904066,835,0.746210515499115
1694791408.7875185,857,0.7327576279640198
1694791409.668864,879,0.7319125533103943
1694791410.5431182,901,0.7324890494346619
1694791411.4102561,923,0.7132253646850586
1694791412.2773824,945,0.7243587970733643
1694791413.168601,967,0.7154385447502136
1694791414.0406466,989,0.7277022004127502
1694791414.9125524,1011,0.7162083387374878
1694791415.7898054,1033,0.7053965926170349
1694791416.6247644,1055,0.7124959826469421
1694791417.5189922,1077,0.7200387716293335
1694791418.4086592,1099,0.6986716389656067
1694791419.2723455,1121,0.6969313621520996
1694791420.1482477,1143,0.6982216835021973
1694791421.0491328,1165,0.6883496046066284
1694791421.9144998,1187,0.7025895714759827
1694791422.8096466,1209,0.6954295635223389
1694791423.68901,1231,0.7049999833106995
1694791424.5763297,1253,0.687012791633606
1694791425.4676447,1275,0.6932355165481567
1694791426.3448303,1297,0.7047321200370789
1694791427.221687,1319,0.6892197728157043
1694791428.1187303,1341,0.6841961145401001
1694791429.0174,1363,0.6824591159820557
1694791429.8872852,1385,0.6767998933792114
1694791430.7831175,1407,0.6951836347579956
1694791431.6850858,1429,0.6855143904685974
1694791432.5592535,1451,0.6898444294929504
1694791433.431279,1473,0.6726744174957275
1694791434.2972498,1495,0.6807053089141846
1694791435.1774173,1517,0.6797022819519043
1694791436.0511358,1539,0.6870908141136169
1694791436.9033072,1561,0.6594063639640808
1694791437.7792504,1583,0.6549371480941772
1694791438.6608968,1605,0.6692712306976318
1694791439.5166428,1627,0.6598128080368042
1694791440.4029906,1649,0.6589218974113464
1694791441.2975032,1671,0.6637216806411743
1694791442.1701994,1693,0.6509782075881958
1694791443.0352423,1715,0.6606006622314453
1694791443.8989263,1737,0.6402536034584045
1694791444.7969058,1759,0.6602813005447388
1694791445.668221,1781,0.6537351608276367
1694791446.5553796,1803,0.6462640762329102
1694791447.4359937,1825,0.6421271562576294
1694791448.3146775,1847,0.6526169776916504
1694791449.1707704,1869,0.6426239609718323
1694791450.0516837,1891,0.6350899934768677
1694791450.9191175,1913,0.66066575050354
1694791451.8206854,1935,0.6347554326057434
1694791452.7406776,1957,0.6546236276626587
1694791453.6152234,1979,0.6508119106292725
1694791454.4851723,2001,0.6456812024116516
1694791455.3867126,2023,0.6450929045677185
1694791456.2566545,2045,0.6403051018714905
1694791457.1375754,2067,0.6469097137451172
1694791458.0249429,2089,0.6356008052825928
1694791458.9110608,2111,0.6371692419052124
1694791459.799654,2133,0.6383339166641235
1694791460.686844,2155,0.6507206559181213
1694791461.5396383,2177,0.6251010894775391
1694791462.4326863,2199,0.6378340721130371
1694791463.2945583,2221,0.6204279065132141
1694791464.1884472,2243,0.6277400851249695
1694791465.0681622,2265,0.6298337578773499
1694791465.947826,2287,0.625464916229248
1694791466.8047838,2309,0.6227375864982605
1694791467.677907,2331,0.6324889659881592
1694791468.556424,2353,0.6292807459831238
1694791469.436874,2375,0.6370590329170227
1694791470.3232489,2397,0.6216285824775696
1694791471.2215734,2419,0.6251932978630066
1694791472.1035163,2441,0.6198691129684448
1694791472.9783254,2463,0.6288027167320251
1694791473.8323233,2485,0.6313557028770447
1694791474.701931,2507,0.629771888256073
1694791475.580632,2529,0.6234927773475647
1694791476.4745502,2551,0.6237115263938904
1694791477.3604655,2573,0.6243572235107422
1694791478.2715907,2595,0.6324299573898315
1694791479.1551354,2617,0.6202527284622192
1694791480.0257506,2639,0.6330932378768921
1694791480.9127448,2661,0.6288778185844421
1694791481.7939184,2683,0.6254344582557678
1694791482.6678736,2705,0.6164616942405701
1694791483.554235,2727,0.6153984069824219
1694791484.4650588,2749,0.6124241352081299
1694791485.3438587,2771,0.6281803250312805
1694791486.2212632,2793,0.6211133599281311
1694791487.112367,2815,0.6259850859642029
1694791487.9944706,2837,0.6182751655578613
1694791488.872163,2859,0.6181631684303284
1694791489.7445776,2881,0.6314632892608643
1694791490.6268253,2903,0.6228054165840149
1694791491.4930048,2925,0.6244260668754578
1694791492.354789,2947,0.6179705858230591
1694791493.2351072,2969,0.6129060387611389
1694791494.132554,2991,0.610721230506897
1694791495.032056,3013,0.6152282357215881
1694791495.9053907,3035,0.622286319732666
1694791496.7850735,3057,0.6127509474754333
1694791497.6409185,3079,0.6103784441947937
1694791498.511532,3101,0.6231363415718079
1694791499.3626945,3123,0.611714243888855
1694791500.217251,3145,0.6019413471221924
1694791501.0771527,3167,0.6228126883506775
1694791501.9438877,3189,0.6164023876190186
1694791502.7781715,3211,0.6137703061103821
