wall_time,step,value
1694790706.0192876,21,0.3902912139892578
1694790706.8642006,43,0.5105350017547607
1694790707.767979,65,0.5412890911102295
1694790708.6503758,87,0.564821720123291
1694790709.5602963,109,0.5765058398246765
1694790710.414622,131,0.5969553589820862
1694790711.3153703,153,0.638067364692688
1694790712.188704,175,0.6268312335014343
1694790713.060976,197,0.6510365605354309
1694790713.9887054,219,0.6595439314842224
1694790714.877399,241,0.6650382876396179
1694790715.7408366,263,0.6913853883743286
1694790716.6126742,285,0.71494060754776
1694790717.4679136,307,0.7154847979545593
1694790718.3225312,329,0.7145844101905823
1694790719.167397,351,0.7140669226646423
1694790720.0284529,373,0.7413288354873657
1694790720.8943503,395,0.7447001338005066
1694790721.7567513,417,0.7401140928268433
1694790722.639468,439,0.7665753364562988
1694790723.5017092,461,0.7744445204734802
1694790724.3419938,483,0.7700657844543457
1694790725.204202,505,0.7539198994636536
1694790726.0407255,527,0.7844547629356384
1694790726.9139025,549,0.7788913249969482
1694790727.9688635,571,0.812580943107605
1694790729.016081,593,0.7730839252471924
1694790729.9440699,615,0.7871786952018738
1694790730.8081956,637,0.8210307359695435
1694790731.6906028,659,0.8062019944190979
1694790732.588782,681,0.8188953399658203
1694790733.4285073,703,0.8002833724021912
1694790734.2833226,725,0.796210527420044
1694790735.1417897,747,0.8157662153244019
1694790735.9587584,769,0.8284444808959961
1694790736.809445,791,0.8375411033630371
1694790737.6704555,813,0.8239947557449341
1694790738.5741813,835,0.8255810737609863
1694790739.4545863,857,0.8246352076530457
1694790740.3101249,879,0.8178691864013672
1694790741.1526177,901,0.8389447927474976
1694790741.9996345,923,0.8773437738418579
1694790742.872264,945,0.8451492786407471
1694790743.7304413,967,0.857354462146759
1694790744.57065,989,0.8622652292251587
1694790745.4104748,1011,0.8672691583633423
1694790746.2936947,1033,0.8593858480453491
1694790747.21832,1055,0.8615397214889526
1694790748.1537447,1077,0.8469280004501343
1694790749.0566308,1099,0.865104615688324
1694790749.9727008,1121,0.8507438898086548
1694790750.876187,1143,0.862952470779419
1694790751.792466,1165,0.8608758449554443
1694790752.6951106,1187,0.878658652305603
1694790753.605831,1209,0.8848718404769897
1694790754.5001597,1231,0.8700926303863525
1694790755.382583,1253,0.8944808840751648
1694790756.2824605,1275,0.8757935762405396
1694790757.1541817,1297,0.890709400177002
1694790758.0703506,1319,0.8991198539733887
1694790758.9785988,1341,0.8798114061355591
1694790759.8579261,1363,0.8825075626373291
1694790760.8035188,1385,0.8878544569015503
1694790761.6783369,1407,0.8847245573997498
1694790762.5697021,1429,0.8961372971534729
1694790763.5387363,1451,0.9041507244110107
1694790764.387166,1473,0.8867896795272827
1694790765.2274735,1495,0.9014618396759033
1694790766.0909436,1517,0.9106014966964722
1694790766.9443269,1539,0.9056618809700012
1694790767.7691343,1561,0.9189770221710205
1694790768.6223934,1583,0.9003068804740906
1694790769.4841838,1605,0.9173318147659302
